gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
-250.33331,-34.243179999999995,55.841003,-1.8984375,-8.4375,0.0
-257.4953,-41.069435,58.24698000000001,-1.8984375,-8.4375,0.0
-264.09775,-49.686184000000004,61.436294999999994,-1.8984375,-8.4375,0.0
-264.09775,-49.686184000000004,61.436294999999994,-1.8984375,-8.4375,0.0
-271.1478,-59.925568000000005,64.177986,-1.8984375,-8.4375,0.0
-271.1478,-59.925568000000005,64.177986,-1.8984375,-8.4375,0.0
-278.30978,-72.51496999999999,67.08754,-1.8984375,-8.4375,0.0
0.27976456,1.3428699,-0.11190582,-0.6328125,-9.777344,1.34375
0.27976456,1.3428699,-0.11190582,-0.6328125,-9.777344,1.34375
0.16785873,1.1750112,0.11190582,-0.6328125,-9.777344,1.34375
0.16785873,1.1750112,0.11190582,-0.671875,-9.9296875,1.34375
-0.05595291,1.1750112,-0.11190582,-0.671875,-9.9296875,1.34375
-0.33571747,0.89524657,0.11190582,-0.671875,-9.9296875,1.34375
-0.33571747,0.89524657,0.11190582,-0.671875,-9.9296875,1.34375
-0.39167038,1.286917,0.11190582,-0.671875,-9.9296875,1.34375
-0.39167038,1.286917,0.11190582,-0.671875,-9.9296875,1.34375
-0.5595291,1.9583519,0.33571747,-0.671875,-9.9296875,1.34375
-0.50357616,2.405975,0.67143494,-0.671875,-9.9296875,1.34375
-0.50357616,2.405975,0.67143494,-0.671875,-9.9296875,1.34375
-0.33571747,3.7488449,0.67143494,-0.671875,-9.9296875,1.34375
-0.33571747,3.7488449,0.67143494,-0.5546875,-9.890625,1.4179688
-0.39167038,4.0845623,1.1750112,-0.5546875,-9.890625,1.4179688
-0.39167038,4.0845623,1.1750112,-0.5546875,-9.890625,1.4179688
-0.11190582,4.42028,1.1190583,-0.5546875,-9.890625,1.4179688
-0.50357616,4.5321856,1.5666815,-0.5546875,-9.890625,1.4179688
-0.50357616,4.5321856,1.5666815,-0.5546875,-9.890625,1.4179688
-0.22381164,3.9726565000000003,1.3988228,-0.5546875,-9.890625,1.4179688
-0.44762328,3.4690803999999997,1.6785873,-0.5546875,-9.890625,1.4179688
-0.44762328,3.4690803999999997,1.6785873,-0.5546875,-9.890625,1.4179688
-0.22381164,3.3571746,1.7345401999999999,-0.5546875,-9.890625,1.4179688
-0.22381164,3.3571746,1.7345401999999999,-0.5546875,-9.8125,1.265625
-0.22381164,3.3571746,1.7345401999999999,-0.5546875,-9.8125,1.265625
-0.50357616,2.573834,2.0143046,-0.5546875,-9.8125,1.265625
-0.50357616,2.573834,2.0143046,-0.5546875,-9.8125,1.265625
-0.67143494,2.2381165000000003,2.6297867000000004,-0.5546875,-9.8125,1.265625
-0.67143494,2.2381165000000003,2.6297867000000004,-0.5546875,-9.8125,1.265625
-0.67143494,2.2381165000000003,2.6297867000000004,-0.5546875,-9.8125,1.265625
-0.67143494,2.2381165000000003,2.6297867000000004,-0.5546875,-9.8125,1.265625
-0.61548203,1.9023990000000002,2.517881,-0.5546875,-9.8125,1.265625
-0.67143494,2.0702577,2.405975,-0.5546875,-9.8125,1.265625
-0.67143494,2.0702577,2.405975,-0.5546875,-9.8125,1.265625
-1.1190583,1.7345401999999999,2.3500223,-0.5546875,-9.8125,1.265625
-1.1190583,1.7345401999999999,2.3500223,-0.48046875,-9.660156,1.3046875
-1.0631051999999999,1.7904931,2.517881,-0.48046875,-9.660156,1.3046875
-1.7345401999999999,2.7416925,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-1.7345401999999999,2.7416925,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-1.8464459999999998,3.07741,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-1.8464459999999998,3.07741,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-2.405975,3.8047980000000003,1.9583519,-0.48046875,-9.660156,1.3046875
-2.2381165000000003,3.8607507000000005,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-2.2381165000000003,3.8607507000000005,1.9023990000000002,-0.48046875,-9.660156,1.3046875
-2.6297867000000004,4.9798089999999995,1.6785873,-0.48046875,-9.660156,1.3046875
-2.6297867000000004,4.9798089999999995,1.6785873,-0.44140625,-9.855469,1.2265625
-3.1893158,5.819103,2.0702577,-0.44140625,-9.855469,1.2265625
-3.1893158,6.6583962,1.9023990000000002,-0.44140625,-9.855469,1.2265625
-3.1893158,6.6583962,1.9023990000000002,-0.44140625,-9.855469,1.2265625
-3.1893158,7.665549,1.9023990000000002,-0.44140625,-9.855469,1.2265625
-3.1893158,7.665549,1.9023990000000002,-0.44140625,-9.855469,1.2265625
-3.636939,8.392937,1.9583519,-0.44140625,-9.855469,1.2265625
-3.4131273999999996,8.784607000000001,1.9583519,-0.44140625,-9.855469,1.2265625
-3.4131273999999996,8.784607000000001,1.9583519,-0.44140625,-9.855469,1.2265625
-3.636939,8.952466000000001,2.2381165000000003,-0.44140625,-9.855469,1.2265625
-3.636939,8.952466000000001,2.2381165000000003,-0.5546875,-9.894531,1.3046875
-3.4690803999999997,9.064371000000001,1.9583519,-0.5546875,-9.894531,1.3046875
-4.476233000000001,8.896513,2.1262105,-0.5546875,-9.894531,1.3046875
-4.476233000000001,8.896513,2.1262105,-0.5546875,-9.894531,1.3046875
-4.867903,8.169125,2.405975,-0.5546875,-9.894531,1.3046875
-4.867903,8.169125,2.405975,-0.5546875,-9.894531,1.3046875
-4.81195,8.336984,2.4619281,-0.5546875,-9.894531,1.3046875
-5.3155265,8.336984,2.9655042000000003,-0.5546875,-9.894531,1.3046875
-5.3155265,8.336984,2.9655042000000003,-0.5546875,-9.894531,1.3046875
-5.2595735,8.336984,2.7976456,-0.5546875,-9.894531,1.3046875
-5.2595735,8.336984,2.7976456,-0.5546875,-9.894531,1.3046875
-4.81195,7.8334074000000005,2.9655042000000003,-0.6328125,-9.660156,1.34375
-4.644091599999999,7.3298309999999995,3.07741,-0.6328125,-9.660156,1.34375
-4.644091599999999,7.3298309999999995,3.07741,-0.6328125,-9.660156,1.34375
-4.9238563,7.4976897,3.8047980000000003,-0.6328125,-9.660156,1.34375
-4.9238563,7.4976897,3.8047980000000003,-0.6328125,-9.660156,1.34375
-4.9238563,7.1060195,4.0286093,-0.6328125,-9.660156,1.34375
-4.644091599999999,7.3298309999999995,4.1405153,-0.6328125,-9.660156,1.34375
-4.644091599999999,7.3298309999999995,4.1405153,-0.6328125,-9.660156,1.34375
-4.5881386,7.385783999999999,3.9726565000000003,-0.6328125,-9.660156,1.34375
-4.5881386,7.385783999999999,3.9726565000000003,-0.6328125,-9.660156,1.34375
-4.7000446,8.113172,4.42028,-0.6328125,-9.660156,1.34375
-4.1964684000000005,8.336984,4.476233000000001,-0.6328125,-9.394531,1.4960938
-4.1964684000000005,8.336984,4.476233000000001,-0.6328125,-9.394531,1.4960938
-4.0286093,8.560794999999999,4.308374,-0.6328125,-9.394531,1.4960938
-4.0286093,8.560794999999999,4.308374,-0.6328125,-9.394531,1.4960938
-4.1964684000000005,9.456041,4.5881386,-0.6328125,-9.394531,1.4960938
-4.0286093,10.015571000000001,4.5881386,-0.6328125,-9.394531,1.4960938
-4.0286093,10.015571000000001,4.5881386,-0.6328125,-9.394531,1.4960938
-3.7488449,10.96677,4.476233000000001,-0.6328125,-9.394531,1.4960938
-3.7488449,10.96677,4.476233000000001,-0.6328125,-9.394531,1.4960938
-3.636939,12.30964,4.308374,-0.6328125,-9.394531,1.4960938
-3.636939,12.30964,4.308374,-0.44140625,-9.4296875,1.4179688
-3.3571746,13.932275,4.5321856,-0.44140625,-9.4296875,1.4179688
-3.3012216,14.939426000000001,4.0845623,-0.44140625,-9.4296875,1.4179688
-3.3012216,14.939426000000001,4.0845623,-0.44140625,-9.4296875,1.4179688
-2.8535984,16.226343,3.9726565000000003,-0.44140625,-9.4296875,1.4179688
-2.9655042000000003,16.841825,3.5250332,-0.44140625,-9.4296875,1.4179688
-2.9655042000000003,16.841825,3.5250332,-0.44140625,-9.4296875,1.4179688
-3.07741,16.897779999999997,3.07741,-0.44140625,-9.4296875,1.4179688
-3.07741,16.897779999999997,3.07741,-0.44140625,-9.4296875,1.4179688
-3.1893158,16.50611,3.3571746,-0.44140625,-9.4296875,1.4179688
-3.1893158,16.50611,3.3571746,-0.5546875,-9.734375,1.2265625
-3.1893158,16.33825,3.3571746,-0.5546875,-9.734375,1.2265625
-3.1893158,16.33825,3.3571746,-0.5546875,-9.734375,1.2265625
-3.1893158,16.33825,3.3571746,-0.5546875,-9.734375,1.2265625
-4.308374,14.100133,3.1893158,-0.5546875,-9.734375,1.2265625
-4.308374,14.100133,3.1893158,-0.5546875,-9.734375,1.2265625
-5.147668,13.932275,2.7416925,-0.5546875,-9.734375,1.2265625
-5.147668,14.044179999999999,2.2381165000000003,-0.5546875,-9.734375,1.2265625
-5.147668,14.044179999999999,2.2381165000000003,-0.5546875,-9.734375,1.2265625
-5.8750553,13.932275,1.5107286,-0.5546875,-9.734375,1.2265625
-6.15482,13.148933,0.72738785,-0.5546875,-9.734375,1.2265625
-6.15482,13.148933,0.72738785,-0.5546875,-9.9296875,1.4179688
-6.994114,14.100133,1.3428699,-0.5546875,-9.9296875,1.4179688
-6.994114,14.100133,1.3428699,-0.5546875,-9.9296875,1.4179688
-6.994114,14.044179999999999,1.8464459999999998,-0.5546875,-9.9296875,1.4179688
-6.994114,14.044179999999999,1.8464459999999998,-0.5546875,-9.9296875,1.4179688
-7.3298309999999995,14.267992000000001,1.6785873,-0.5546875,-9.9296875,1.4179688
-6.938161,14.435851000000001,1.3428699,-0.5546875,-9.9296875,1.4179688
-6.938161,14.435851000000001,1.3428699,-0.5546875,-9.9296875,1.4179688
-7.385783999999999,15.163239,1.5107286,-0.5546875,-9.9296875,1.4179688
-7.385783999999999,15.163239,1.5107286,-0.5546875,-9.9296875,1.4179688
-7.4976897,16.394203,0.83929366,-0.59375,-9.550781,2.0703125
-8.784607000000001,18.352554,-1.0071523,-0.59375,-9.550781,2.0703125
-8.784607000000001,18.352554,-1.0071523,-0.59375,-9.550781,2.0703125
-9.6239,20.254953,-1.286917,-0.59375,-9.550781,2.0703125
-9.6239,20.254953,-1.286917,-0.59375,-9.550781,2.0703125
-9.679853,23.668081,-0.5595291,-0.59375,-9.550781,2.0703125
-11.694158999999999,28.647890000000004,-0.50357616,-0.59375,-9.550781,2.0703125
-11.694158999999999,28.647890000000004,-0.50357616,-0.59375,-9.550781,2.0703125
-12.197734,32.172924,-0.61548203,-0.59375,-9.550781,2.0703125
-12.197734,32.172924,-0.61548203,-0.59375,-9.550781,2.0703125
-12.869169,32.564594,0.11190582,-0.59375,-9.550781,2.0703125
-14.939426000000001,29.934807,1.3428699,-0.5546875,-9.0078125,2.3007812000000003
-14.939426000000001,29.934807,1.3428699,-0.5546875,-9.0078125,2.3007812000000003
-15.946579000000002,24.675234,2.1821634999999997,-0.5546875,-9.0078125,2.3007812000000003
-15.946579000000002,24.675234,2.1821634999999997,-0.5546875,-9.0078125,2.3007812000000003
-16.50611,16.673967,2.517881,-0.5546875,-9.0078125,2.3007812000000003
-17.345402,6.4905376,2.517881,-0.5546875,-9.0078125,2.3007812000000003
-17.345402,6.4905376,2.517881,-0.5546875,-9.0078125,2.3007812000000003
-18.184696,-4.42028,2.0702577,-0.5546875,-9.0078125,2.3007812000000003
-18.184696,-4.42028,2.0702577,-0.5546875,-9.0078125,2.3007812000000003
-18.688272,-16.33825,1.6785873,-0.5546875,-9.0078125,2.3007812000000003
-19.639471,-27.976456,0.22381164,-0.5546875,-9.0078125,2.3007812000000003
-19.639471,-27.976456,0.22381164,-1.8203125,-8.746094,3.7929687999999993
-19.751376999999998,-39.502753999999996,-0.83929366,-1.8203125,-8.746094,3.7929687999999993
-19.751376999999998,-39.502753999999996,-0.83929366,-1.8203125,-8.746094,3.7929687999999993
-19.751376999999998,-49.742138,-1.3988228,-1.8203125,-8.746094,3.7929687999999993
-19.079943,-57.127922,-1.9023990000000002,-1.8203125,-8.746094,3.7929687999999993
-19.079943,-57.127922,-1.9023990000000002,-1.8203125,-8.746094,3.7929687999999993
-18.128742000000003,-62.387493000000006,-3.636939,-1.8203125,-8.746094,3.7929687999999993
-18.128742000000003,-62.387493000000006,-3.636939,-1.8203125,-8.746094,3.7929687999999993
-16.618013,-65.856575,-5.9869614,-1.8203125,-8.746094,3.7929687999999993
-16.058485,-68.710175,-7.273878,-1.8203125,-8.746094,3.7929687999999993
-16.058485,-68.710175,-7.273878,-0.74609375,-8.46875,6.8203125
-14.883474,-71.45186600000001,-6.826255000000001,-0.74609375,-8.46875,6.8203125
-14.883474,-71.45186600000001,-6.826255000000001,-0.74609375,-8.46875,6.8203125
-13.540605,-72.738785,-6.7143493,-0.74609375,-8.46875,6.8203125
-11.35844,-72.1233,-6.7703023,-0.74609375,-8.46875,6.8203125
-11.35844,-72.1233,-6.7703023,-0.74609375,-8.46875,6.8203125
-8.225078,-72.06734499999999,-7.273878,-0.74609375,-8.46875,6.8203125
-8.225078,-72.06734499999999,-7.273878,-0.74609375,-8.46875,6.8203125
-4.42028,-71.50782,-8.281031,-0.74609375,-8.46875,6.8203125
-0.61548203,-70.05304,-9.6239,-0.74609375,-8.46875,6.8203125
-0.61548203,-70.05304,-9.6239,0.28515625,-8.511719,9.65625
2.9655042000000003,-65.68871,-11.022723,0.28515625,-8.511719,9.65625
2.9655042000000003,-65.68871,-11.022723,0.28515625,-8.511719,9.65625
7.217925500000001,-58.414837,-13.204885999999998,0.28515625,-8.511719,9.65625
12.085828999999999,-49.182606,-17.009684,0.28515625,-8.511719,9.65625
12.085828999999999,-49.182606,-17.009684,0.28515625,-8.511719,9.65625
18.240648,-40.677765,-19.751376999999998,0.28515625,-8.511719,9.65625
18.240648,-40.677765,-19.751376999999998,0.28515625,-8.511719,9.65625
23.83594,-32.452686,-23.556175,0.28515625,-8.511719,9.65625
23.83594,-32.452686,-23.556175,0.28515625,-8.511719,9.65625
28.703841999999998,-25.122856,-27.025254999999998,0.28515625,-8.511719,9.65625
32.788406,-17.960884,-30.830053000000003,0.28515625,-8.511719,9.65625
32.788406,-17.960884,-30.830053000000003,1.5898438,-9.738281,11.4921875
36.31344,-11.302487,-36.649155,1.5898438,-9.738281,11.4921875
40.00633,-6.7703023,-41.237293,1.5898438,-9.738281,11.4921875
40.00633,-6.7703023,-41.237293,1.5898438,-9.738281,11.4921875
44.98614,-3.0214572,-44.594467,1.5898438,-9.738281,11.4921875
44.98614,-3.0214572,-44.594467,1.5898438,-9.738281,11.4921875
50.301666,2.0143046,-47.000443,1.5898438,-9.738281,11.4921875
54.889805,7.217925500000001,-49.63023,1.5898438,-9.738281,11.4921875
54.889805,7.217925500000001,-49.63023,1.5898438,-9.738281,11.4921875
59.25413,13.372745499999999,-51.58858,1.5898438,-9.738281,11.4921875
59.25413,13.372745499999999,-51.58858,2.7382812000000003,-11.964844,10.7265625
65.01728,19.415658999999998,-51.98025,2.7382812000000003,-11.964844,10.7265625
65.01728,19.415658999999998,-51.98025,2.7382812000000003,-11.964844,10.7265625
71.06019599999999,23.779987,-51.756443,2.7382812000000003,-11.964844,10.7265625
77.270966,24.899044,-50.18976,2.7382812000000003,-11.964844,10.7265625
77.270966,24.899044,-50.18976,2.7382812000000003,-11.964844,10.7265625
82.978165,22.940693,-48.175457,2.7382812000000003,-11.964844,10.7265625
89.41275,17.68112,-49.23856,2.7382812000000003,-11.964844,10.7265625
89.41275,17.68112,-49.23856,2.7382812000000003,-11.964844,10.7265625
95.62352,12.701310000000001,-50.805240000000005,2.7382812000000003,-11.964844,10.7265625
95.62352,12.701310000000001,-50.805240000000005,-0.328125,-13.683594,12.183594
100.32356999999999,6.826255000000001,-50.58143,-0.328125,-13.683594,12.183594
100.32356999999999,6.826255000000001,-50.58143,-0.328125,-13.683594,12.183594
105.80695,1.9023990000000002,-50.077853999999995,-0.328125,-13.683594,12.183594
111.90581999999999,-1.9023990000000002,-50.0219,-0.328125,-13.683594,12.183594
111.90581999999999,-1.9023990000000002,-50.0219,-0.328125,-13.683594,12.183594
118.45231000000001,-4.5881386,-50.973103,-0.328125,-13.683594,12.183594
118.45231000000001,-4.5881386,-50.973103,-0.328125,-13.683594,12.183594
125.78213999999998,-5.2036204,-51.58858,-0.328125,-13.683594,12.183594
133.4477,-4.364326999999999,-51.812393,-0.328125,-13.683594,12.183594
133.4477,-4.364326999999999,-51.812393,-0.328125,-13.683594,12.183594
139.82631999999998,-3.3571746,-50.973103,-0.328125,-13.683594,12.183594
139.82631999999998,-3.3571746,-50.973103,0.28515625,-15.371094,12.71875
147.04425,-1.6226344,-49.63023,0.28515625,-15.371094,12.71875
153.75859,0.78334075,-47.224255,0.28515625,-15.371094,12.71875
153.75859,0.78334075,-47.224255,0.28515625,-15.371094,12.71875
161.25628999999998,4.308374,-45.37781,0.28515625,-15.371094,12.71875
161.25628999999998,4.308374,-45.37781,0.28515625,-15.371094,12.71875
168.69803000000002,10.127477,-43.363506,0.28515625,-15.371094,12.71875
176.19571000000002,16.394203,-40.789673,0.28515625,-15.371094,12.71875
176.19571000000002,16.394203,-40.789673,0.28515625,-15.371094,12.71875
182.07076999999998,22.157352,-37.936073,0.28515625,-15.371094,12.71875
182.07076999999998,22.157352,-37.936073,0.44140625,-16.289062,12.453125
187.44225,27.08121,-34.85866,0.44140625,-16.289062,12.453125
192.53396999999998,32.172924,-30.662195,0.44140625,-16.289062,12.453125
192.53396999999998,32.172924,-30.662195,0.44140625,-16.289062,12.453125
199.0245,36.145579999999995,-27.808596,0.44140625,-16.289062,12.453125
199.0245,36.145579999999995,-27.808596,0.44140625,-16.289062,12.453125
204.73169,39.278942,-25.066904,0.44140625,-16.289062,12.453125
210.71866,40.230140000000006,-21.206152,0.44140625,-16.289062,12.453125
210.71866,40.230140000000006,-21.206152,0.44140625,-16.289062,12.453125
215.53061,39.83847,-16.785873000000002,0.44140625,-16.289062,12.453125
215.53061,39.83847,-16.785873000000002,0.44140625,-16.289062,12.453125
222.13306,38.607506,-12.925122,-0.51953125,-17.480469,11.6484375
227.16881,37.096779999999995,-9.511994,-0.51953125,-17.480469,11.6484375
227.16881,37.096779999999995,-9.511994,-0.51953125,-17.480469,11.6484375
230.80576000000002,35.530097999999995,-5.707196700000001,-0.51953125,-17.480469,11.6484375
230.80576000000002,35.530097999999995,-5.707196700000001,-0.51953125,-17.480469,11.6484375
235.78557,35.25033,-3.2452688,-0.51953125,-17.480469,11.6484375
239.4225,35.977722,-1.5666815,-0.51953125,-17.480469,11.6484375
239.4225,35.977722,-1.5666815,-0.51953125,-17.480469,11.6484375
242.10825,36.593204,-0.78334075,-0.51953125,-17.480469,11.6484375
242.10825,36.593204,-0.78334075,-0.51953125,-17.480469,11.6484375
245.24161,36.425343,0.11190582,-0.51953125,-17.480469,11.6484375
248.15115,36.31344,1.1750112,-0.48046875,-16.75,9.847656
248.15115,36.31344,1.1750112,-0.48046875,-16.75,9.847656
249.0464,36.481297,2.0702577,-0.48046875,-16.75,9.847656
249.0464,36.481297,2.0702577,-0.48046875,-16.75,9.847656
251.11665,36.761063,2.6297867000000004,-0.48046875,-16.75,9.847656
251.11665,36.761063,2.6297867000000004,-0.48046875,-16.75,9.847656
252.45952999999997,36.201534,3.5250332,-0.48046875,-16.75,9.847656
254.02621000000002,35.25033,4.42028,-0.48046875,-16.75,9.847656
254.02621000000002,35.25033,4.42028,-0.48046875,-16.75,9.847656
255.36907999999997,33.29198,5.5952910000000005,-0.48046875,-16.75,9.847656
256.7679,31.277676,5.5952910000000005,-0.44140625,-15.183594,8.199219
256.7679,31.277676,5.5952910000000005,-0.44140625,-15.183594,8.199219
257.9429,28.703841999999998,6.7143493,-0.44140625,-15.183594,8.199219
257.9429,28.703841999999998,6.7143493,-0.44140625,-15.183594,8.199219
258.8941,25.01095,7.4976897,-0.44140625,-15.183594,8.199219
259.45364,22.101398,7.609596000000001,-0.44140625,-15.183594,8.199219
259.45364,22.101398,7.609596000000001,-0.44140625,-15.183594,8.199219
259.22983,20.143047,6.938161,-0.44140625,-15.183594,8.199219
259.22983,20.143047,6.938161,-0.44140625,-15.183594,8.199219
258.61435,20.087095,6.826255000000001,-0.44140625,-15.183594,8.199219
258.61435,20.087095,6.826255000000001,-0.74609375,-13.417969,6.7421875
257.32742,21.262106,8.560794999999999,-0.74609375,-13.417969,6.7421875
256.32027999999997,22.828787,10.631053,-0.74609375,-13.417969,6.7421875
256.32027999999997,22.828787,10.631053,-0.74609375,-13.417969,6.7421875
255.14526,23.947845,11.862017,-0.74609375,-13.417969,6.7421875
253.9143,25.514526,12.253687,-0.74609375,-13.417969,6.7421875
253.9143,25.514526,12.253687,-0.74609375,-13.417969,6.7421875
251.84403999999998,28.256220000000003,14.323945000000002,-0.74609375,-13.417969,6.7421875
251.84403999999998,28.256220000000003,14.323945000000002,-0.74609375,-13.417969,6.7421875
249.38213,31.613394,16.673967,-0.74609375,-13.417969,6.7421875
249.38213,31.613394,16.673967,-1.4375,-12.0703125,3.5273437999999993
246.41661000000002,34.80271,19.191848999999998,-1.4375,-12.0703125,3.5273437999999993
243.05943,38.719414,21.709728,-1.4375,-12.0703125,3.5273437999999993
243.05943,38.719414,21.709728,-1.4375,-12.0703125,3.5273437999999993
239.87012000000001,42.188496,23.332363,-1.4375,-12.0703125,3.5273437999999993
239.87012000000001,42.188496,23.332363,-1.4375,-12.0703125,3.5273437999999993
236.12127999999998,45.321857,24.843092000000002,-1.4375,-12.0703125,3.5273437999999993
232.03671,46.217102000000004,25.850245,-1.4375,-12.0703125,3.5273437999999993
232.03671,46.217102000000004,25.850245,-1.4375,-12.0703125,3.5273437999999993
227.84026,46.105198,26.857397,-1.4375,-12.0703125,3.5273437999999993
227.84026,46.105198,26.857397,-1.4375,-12.0703125,3.5273437999999993
224.20331000000002,44.25875,27.976456,-1.4375,-10.277344,0.4609375
220.2866,39.4468,28.983605999999998,-1.4375,-10.277344,0.4609375
220.2866,39.4468,28.983605999999998,-1.4375,-10.277344,0.4609375
215.92227000000003,32.005066,30.270525,-1.4375,-10.277344,0.4609375
215.92227000000003,32.005066,30.270525,-1.4375,-10.277344,0.4609375
211.16627999999997,23.276411,31.221724,-1.4375,-10.277344,0.4609375
204.22812,14.212039,32.844357,-1.4375,-10.277344,0.4609375
204.22812,14.212039,32.844357,-1.4375,-10.277344,0.4609375
195.55542,4.1405153,33.795559999999995,-1.4375,-10.277344,0.4609375
195.55542,4.1405153,33.795559999999995,-1.4375,-10.277344,0.4609375
187.6101,-6.7143493,33.124123,-1.4375,-6.671875,-1.953125
179.21716,-17.51326,30.774101,-1.4375,-6.671875,-1.953125
179.21716,-17.51326,30.774101,-1.4375,-6.671875,-1.953125
170.71233,-28.647890000000004,26.801443,-1.4375,-6.671875,-1.953125
170.71233,-28.647890000000004,26.801443,-1.4375,-6.671875,-1.953125
163.55035,-38.943226,22.269257999999997,-1.4375,-6.671875,-1.953125
155.54908999999998,-48.455220000000004,18.520412,-1.4375,-6.671875,-1.953125
155.54908999999998,-48.455220000000004,18.520412,-1.4375,-6.671875,-1.953125
147.37996,-56.00886,15.610862,-1.4375,-6.671875,-1.953125
147.37996,-56.00886,15.610862,-1.4375,-6.671875,-1.953125
138.59535,-61.156530000000004,14.435851000000001,-1.4375,-6.671875,-1.953125
129.69884,-63.114883,10.295336,-0.328125,-3.6914062000000007,-1.53125
129.69884,-63.114883,10.295336,-0.328125,-3.6914062000000007,-1.53125
121.75353,-62.443447,5.427432,-0.328125,-3.6914062000000007,-1.53125
121.75353,-62.443447,5.427432,-0.328125,-3.6914062000000007,-1.53125
114.70347,-59.757706000000006,0.83929366,-0.328125,-3.6914062000000007,-1.53125
107.31768000000001,-56.232673999999996,-3.9167037000000002,-0.328125,-3.6914062000000007,-1.53125
107.31768000000001,-56.232673999999996,-3.9167037000000002,-0.328125,-3.6914062000000007,-1.53125
100.15571,-51.085007,-8.84056,-0.328125,-3.6914062000000007,-1.53125
100.15571,-51.085007,-8.84056,-0.328125,-3.6914062000000007,-1.53125
93.2735,-44.706375,-12.869169,-0.328125,-3.6914062000000007,-1.53125
85.552,-37.32059,-15.554909,-0.328125,-3.6914062000000007,-1.53125
85.552,-37.32059,-15.554909,-0.328125,-3.6914062000000007,-1.53125
76.879295,-30.774101,-17.345402,-0.328125,-3.6914062000000007,-1.53125
76.879295,-30.774101,-17.345402,1.8945311999999999,-3.1523437999999997,-1.9921875
68.54231,-25.066904,-18.408506,1.8945311999999999,-3.1523437999999997,-1.9921875
59.81366,-19.80733,-18.296602,1.8945311999999999,-3.1523437999999997,-1.9921875
59.81366,-19.80733,-18.296602,1.8945311999999999,-3.1523437999999997,-1.9921875
51.364773,-16.897779999999997,-17.904932000000002,1.8945311999999999,-3.1523437999999997,-1.9921875
51.364773,-16.897779999999997,-17.904932000000002,1.8945311999999999,-3.1523437999999997,-1.9921875
43.139694,-16.226343,-17.065638,1.8945311999999999,-3.1523437999999997,-1.9921875
34.97057,-17.51326,-17.065638,1.8945311999999999,-3.1523437999999997,-1.9921875
34.97057,-17.51326,-17.065638,0.40234375,-2.8046875,-3.9804687999999993
25.906197,-20.646624,-15.834674,0.40234375,-2.8046875,-3.9804687999999993
25.906197,-20.646624,-15.834674,0.40234375,-2.8046875,-3.9804687999999993
16.114437,-24.283564000000002,-14.547756,0.40234375,-2.8046875,-3.9804687999999993
5.483385,-27.025254999999998,-13.092981,0.40234375,-2.8046875,-3.9804687999999993
5.483385,-27.025254999999998,-13.092981,0.40234375,-2.8046875,-3.9804687999999993
-4.644091599999999,-28.480032,-11.750111,0.40234375,-2.8046875,-3.9804687999999993
-4.644091599999999,-28.480032,-11.750111,0.40234375,-2.8046875,-3.9804687999999993
-14.603709,-29.319323999999998,-10.127477,0.40234375,-2.8046875,-3.9804687999999993
-24.843092000000002,-28.871702000000003,-8.896513,0.40234375,-2.8046875,-3.9804687999999993
-24.843092000000002,-28.871702000000003,-8.896513,0.05859375,-2.5742187999999997,-4.3320312
-33.963417,-27.416925,-6.4345846,0.05859375,-2.5742187999999997,-4.3320312
-33.963417,-27.416925,-6.4345846,0.05859375,-2.5742187999999997,-4.3320312
-41.628963,-24.507374,-4.0845623,0.05859375,-2.5742187999999997,-4.3320312
-50.805240000000005,-20.646624,-1.1750112,0.05859375,-2.5742187999999997,-4.3320312
-50.805240000000005,-20.646624,-1.1750112,0.05859375,-2.5742187999999997,-4.3320312
-60.54105,-16.562061,1.3428699,0.05859375,-2.5742187999999997,-4.3320312
-60.54105,-16.562061,1.3428699,0.05859375,-2.5742187999999997,-4.3320312
-69.32565,-12.197734,3.636939,0.05859375,-2.5742187999999997,-4.3320312
-76.93525,-9.008417999999999,5.8750553,0.05859375,-2.5742187999999997,-4.3320312
-76.93525,-9.008417999999999,5.8750553,0.05859375,-2.5742187999999997,-4.3320312
-84.88056,-7.0500665,7.9453130000000005,0.05859375,-2.5742187999999997,-4.3320312
-84.88056,-7.0500665,7.9453130000000005,0.70703125,-4.0742188,-2.8320312000000003
-91.48301,-6.994114,9.903665,0.70703125,-4.0742188,-2.8320312000000003
-91.48301,-6.994114,9.903665,0.70703125,-4.0742188,-2.8320312000000003
-98.812836,-7.553642699999999,11.302487,0.70703125,-4.0742188,-2.8320312000000003
-104.96766000000001,-7.1060195,13.428699,0.70703125,-4.0742188,-2.8320312000000003
-104.96766000000001,-7.1060195,13.428699,0.70703125,-4.0742188,-2.8320312000000003
-110.56295,-7.441737,15.331098,0.70703125,-4.0742188,-2.8320312000000003
-116.66181999999999,-9.288183,17.009684,0.70703125,-4.0742188,-2.8320312000000003
-116.66181999999999,-9.288183,17.009684,0.70703125,-4.0742188,-2.8320312000000003
-120.97018999999999,-12.085828999999999,17.904932000000002,0.70703125,-4.0742188,-2.8320312000000003
